JAIL ID,ARREST DT,charges,warrants_filed_by,RACE,SEX,RELEASE DT,ARREST YEAR,days_served
269303,2008-11-16 00:00:00,"[TRAFFIC OFFENSE, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",W,M,2008-11-16,2008,0.0
269320,2011-11-05 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, NO LIABILITY INSURANCE, FAILURE TO APPEAR, NO LIABILITY INSURANCE, SPEEDING, FAILURE TO APPEAR, DRIVING-NO MVI STICKER, NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2011-11-24,2011,19.0
269402,2010-08-25 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-NO CHILD RESTRAINT]","[PAPD, PAPD]",B,F,2010-08-25,2010,0.0
269611,2007-01-13 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, NO LIABILITY INSURANCE, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD, PAPD, PAPD]",W,M,2007-01-14,2007,1.0
269612,2007-01-13 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, TRAF OFF-MOVING-NO SEATBELT, VEH-LICENSE PLATE OFFENSE]","[PAPD, PAPD, PAPD, PAPD]",W,M,2007-01-14,2007,1.0
269612,2007-11-12 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT, VEH-LICENSE PLATE OFFENSE]","[PAPD, PAPD, PAPD]",W,M,2007-11-13,2007,1.0
269612,2009-08-22 00:00:00,"[SPEEDING, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, SPEEDING, FAILURE TO APPEAR, TRAFFIC OFFENSE-MOVING, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2009-08-22,2009,0.0
269710,2011-03-18 00:00:00,"[DRIVING-NO DRIVERS LICENSE, DEFECTIVE EQUIPMENT, FAILURE TO MNTN FINAN RESP, STOP SIGN- RUNNING, TRAF OFF-NO CHILD RESTRAINT, DRIVING-NO DRIVERS LICENSE, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2011-03-18,2011,0.0
269731,2014-08-15 00:00:00,"[STOP SIGN- RUNNING, SPEEDING]","[PAPD, PAPD]",B,M,2014-08-19,2014,4.0
269734,2009-07-14 00:00:00,"[FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD]",B,M,2009-07-20,2009,6.0
269913,2007-01-25 00:00:00,"[FAILURE TO APPEAR, STOP SIGN- RUNNING]","[PAPD, PAPD]",W,M,2007-01-25,2007,0.0
269948,2007-03-15 00:00:00,"[FAILURE TO APPEAR, SPEEDING, FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD, PAPD]",B,M,2007-03-15,2007,0.0
269948,2009-09-02 00:00:00,"[FAILURE TO MNTN SINGLE LANE, FAILURE TO APPEAR, SPEEDING]","[PAPD, PAPD, PAPD]",B,M,2009-09-02,2009,0.0
269981,2007-01-28 00:00:00,[TRAF OFF-MOVING-NO SEATBELT],[PAPD],B,F,2007-01-28,2007,0.0
270109,2007-02-02 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2007-02-07,2007,5.0
270145,2007-10-11 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,M,2007-10-11,2007,0.0
270145,2012-01-05 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2012-01-12,2012,7.0
270230,2008-03-13 00:00:00,"[FAILURE TO APPEAR, STOP LIGHT- RUNNING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",W,M,2008-03-13,2008,0.0
270230,2010-11-14 00:00:00,"[STOP LIGHT- RUNNING, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD]",W,M,2010-11-15,2010,1.0
270230,2014-10-31 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD]",W,M,2014-11-01,2014,1.0
270400,2013-03-27 00:00:00,[FAILURE TO MNTN FINAN RESP],[PAPD],B,F,2013-03-27,2013,0.0
270401,2007-02-17 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2007-02-21,2007,4.0
270401,2009-09-23 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, VEH-LICENSE PLATE OFFENSE, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, VEH-LICENSE PLATE OFFENSE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-09-28,2009,5.0
270401,2010-01-20 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2010-01-25,2010,5.0
270401,2015-05-17 00:00:00,[DEFECTIVE EQUIPMENT],[PAPD],B,M,2015-05-19,2015,2.0
270418,2009-04-08 00:00:00,[FAILURE TO MNTN FINAN RESP],[PAPD],W,M,2009-04-08,2009,0.0
270537,2013-11-01 00:00:00,"[TRAFFIC OFFENSE-MOVING, NO LIABILITY INSURANCE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",W,F,2013-11-08,2013,7.0
270643,2007-03-01 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, SPEEDING]","[PAPD, PAPD, PAPD]",B,M,2007-03-02,2007,1.0
270651,2014-05-31 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,F,2014-06-01,2014,1.0
270821,2007-03-10 00:00:00,"[FAILURE TO APPEAR, TRAFFIC IN CHILDREN U/15 YR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",W,F,2007-03-10,2007,0.0
270837,2013-07-07 00:00:00,"[DRIVING-NO DRIVERS LICENSE, DEFECTIVE EQUIPMENT]","[PAPD, PAPD]",W,M,2013-07-07,2013,0.0
270901,2013-10-21 00:00:00,"[SPEED-FAILURE TO CONTROL, NO LIABILITY INSURANCE]","[PAPD, PAPD]",W,M,2013-10-29,2013,8.0
270940,2007-03-15 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-WHILE LIC INVALID, TRAFFIC OFFENSE-MOVING]","[PAPD, PAPD, PAPD]",W,M,2007-03-20,2007,5.0
270952,2012-09-19 00:00:00,"[DRIVING-EXPIRED LIC. PLATE, STOP SIGN- RUNNING]","[PAPD, PAPD]",B,M,2012-09-25,2012,6.0
270952,2015-02-09 00:00:00,"[FAILURE TO APPEAR, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD]",B,M,2015-02-12,2015,3.0
270981,2007-08-18 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO SIGNAL, STOP LIGHT- RUNNING, STOP LIGHT- RUNNING]","[PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2007-08-22,2007,4.0
271005,2010-02-16 00:00:00,"[FAILURE CHANGE DL ADDRESS, FAILURE CHANGE DL ADDRESS, FAILURE CHANGE DL ADDRESS, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE CHANGE DL ADDRESS, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2010-02-16,2010,0.0
271005,2010-07-23 00:00:00,[TRAF OFF-MOVING-NO SEATBELT],[PAPD],B,M,2010-07-24,2010,1.0
271011,2013-10-31 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, SPEEDING, FAILURE TO APPEAR, FAILURE TO APPEAR, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,F,2013-10-31,2013,0.0
271075,2015-01-23 00:00:00,"[FAILURE TO APPEAR, TRAFFIC OFFENSE-MOVING]","[PAPD, PAPD]",B,F,2015-01-23,2015,0.0
271097,2008-03-21 00:00:00,"[FAILURE TO APPEAR, NO LIABILITY INSURANCE]","[PAPD, PAPD]",W,M,2008-03-27,2008,6.0
271233,2014-11-27 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",W,M,2014-11-27,2014,0.0
271280,2007-03-29 00:00:00,"[FAILURE TO APPEAR, SPEEDING]","[PAPD, PAPD]",B,M,2007-03-30,2007,1.0
271280,2007-07-21 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, TRAFFIC OFFENSE-MOVING, SPEEDING, SPEED-FAILURE TO CONTROL, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, FAILURE TO APPEAR, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-07-21,2007,0.0
271280,2010-10-03 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2010-10-12,2010,9.0
271370,2011-05-09 00:00:00,"[FAILURE TO YIELD R.O.W., DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",B,M,2011-05-11,2011,2.0
271370,2014-11-09 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2014-11-15,2014,6.0
271468,2007-04-07 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,F,2007-04-07,2007,0.0
271468,2008-07-06 00:00:00,"[FAILURE TO SIGNAL, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD]",B,F,2008-07-06,2008,0.0
271468,2008-11-23 00:00:00,"[TRAF OFF-MOVING-NO SEATBELT, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO SIGNAL, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2008-11-23,2008,0.0
271530,2007-04-10 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, STOP LIGHT- RUNNING]","[PAPD, PAPD, PAPD]",W,M,2007-04-10,2007,0.0
271552,2009-02-26 00:00:00,[TRAF OFF-MOVING-NO SEATBELT],[PAPD],B,F,2009-02-26,2009,0.0
271601,2013-06-20 00:00:00,"[FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD]",B,M,2013-06-20,2013,0.0
271622,2008-03-23 00:00:00,"[FAILURE TO APPEAR, FAILURE TO SIGNAL]","[PAPD, PAPD]",W,M,2008-03-23,2008,0.0
271663,2011-01-06 00:00:00,"[SPEEDING, DRIVING-D.L. VIOLATION]","[PAPD, PAPD]",W,M,2011-01-06,2011,0.0
271670,2007-04-16 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,F,2007-04-16,2007,0.0
271686,2010-10-01 00:00:00,"[FAILURE TO SIGNAL, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",B,M,2010-10-05,2010,4.0
271686,2011-07-25 00:00:00,"[DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, DRIVING-RECKLESS, DRIVING-NO DRIVERS LICENSE, TRAFFIC OFFENSE-NON MOVING, VEH-LICENSE PLATE OFFENSE, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2011-08-14,2011,20.0
271689,2010-10-07 00:00:00,"[FAILURE TO APPEAR, FAILURE CHANGE DL ADDRESS, FAILURE CHANGE DL ADDRESS]","[PAPD, PAPD, PAPD]",B,F,2010-10-07,2010,0.0
271689,2011-03-18 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, DRIVING-WHILE LIC INVALID, TRAFFIC OFFENSE-MOVING, NO LIABILITY INSURANCE, CONTEMPT OF COURT]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2011-04-03,2011,16.0
271776,2011-05-14 00:00:00,"[NO LIABILITY INSURANCE, FAILURE TO APPEAR]","[PAPD, PAPD]",B,F,2011-05-18,2011,4.0
271776,2012-03-14 00:00:00,"[FAILURE TO APPEAR, STOP SIGN- RUNNING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,F,2012-03-24,2012,10.0
271780,2009-06-02 00:00:00,"[DRIVING-NO DRIVERS LICENSE, SPEEDING, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD]",W,M,2009-06-05,2009,3.0
271780,2011-10-06 00:00:00,"[FAILURE TO MNTN FINAN RESP, TRAFFIC OFFENSE]","[PAPD, PAPD]",W,M,2011-10-12,2011,6.0
271796,2009-11-28 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,F,2009-12-01,2009,3.0
271920,2007-04-28 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, TRAF OFF-MOVING-NO SEATBELT, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-04-28,2007,0.0
271923,2007-04-28 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, VEH-LICENSE PLATE OFFENSE, SPEEDING]","[PAPD, PAPD, PAPD, PAPD]",W,M,2007-04-28,2007,0.0
271939,2011-12-27 00:00:00,"[FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, TRAFFIC OFFENSE-NON MOVING]","[PAPD, PAPD, PAPD]",B,M,2011-12-30,2011,3.0
271991,2009-03-02 00:00:00,"[DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, SPEEDING, DRIVING-NO MVI STICKER, FAILURE TO APPEAR, FAILURE TO APPEAR, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-03-02,2009,0.0
271991,2009-08-23 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-08-23,2009,0.0
271991,2010-04-14 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD]",B,M,2010-04-22,2010,8.0
272052,2008-03-20 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DEFECTIVE EQUIPMENT, DRIVING-WHILE LIC EXPIRED, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2008-03-20,2008,0.0
272077,2007-06-09 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,M,2007-06-10,2007,1.0
272206,2010-05-31 00:00:00,[FAILURE CHANGE DL ADDRESS],[PAPD],B,F,2010-05-31,2010,0.0
272256,2011-07-22 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, DRIVING-WHILE LIC INVALID, TRAFFIC OFFENSE-NON MOVING]","[PAPD, PAPD, PAPD, PAPD]",B,F,2011-07-28,2011,6.0
272276,2013-11-21 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, DRIVING-NO MVI STICKER, DRIVING-WHILE LIC INVALID, FAILURE TO YIELD R.O.W., FAILURE TO MNTN FINAN RESP, DRIVING-NO DRIVERS LICENSE, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2013-12-11,2013,20.0
272357,2007-05-17 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD]",W,M,2007-05-17,2007,0.0
272417,2009-08-11 00:00:00,"[FAILURE TO MNTN FINAN RESP, SPEEDING, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",B,M,2009-08-11,2009,0.0
272433,2007-05-21 00:00:00,"[FAILURE TO APPEAR, SPEEDING]","[PAPD, PAPD]",B,M,2007-05-21,2007,0.0
272498,2007-05-24 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, SPEEDING, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, SPEEDING, TRAFFIC OFFENSE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-05-24,2007,0.0
272507,2014-01-21 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, TRAF OFF-NO CHILD RESTRAINT, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2014-02-01,2014,11.0
272511,2015-04-05 00:00:00,[DRIVING-WHILE LIC INVALID],[PAPD],B,M,2015-04-07,2015,2.0
272512,2009-03-16 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, TRAFFIC OFFENSE]","[PAPD, PAPD, PAPD]",B,M,2009-03-20,2009,4.0
272522,2010-02-24 00:00:00,[FAILURE CHANGE DL ADDRESS],[PAPD],W,M,2010-02-24,2010,0.0
272555,2007-05-25 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2007-05-28,2007,3.0
272562,2010-08-04 00:00:00,"[WRONG SIDE ROAD-NOT PASSING, DRIVING-RECKLESS, DRIVING-RECKLESS, STOP SIGN- RUNNING, DRIVING-RECKLESS, DRIVING-NO MVI STICKER, STOP SIGN- RUNNING, DRIVING-NO MVI STICKER, DRIVING-RECKLESS]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,F,2010-08-04,2010,0.0
272660,2007-05-30 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2007-05-31,2007,1.0
272692,2007-05-31 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD]",B,M,2007-06-04,2007,4.0
272724,2011-02-10 00:00:00,"[TRAF OFF-NO CHILD RESTRAINT, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,F,2011-02-14,2011,4.0
272724,2012-08-02 00:00:00,[FAILURE TO MNTN SINGLE LANE],[PAPD],B,F,2012-08-02,2012,0.0
272802,2007-06-06 00:00:00,"[DRIVING-WHILE LIC INVALID, STOP SIGN- RUNNING, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD]",B,M,2007-06-10,2007,4.0
272815,2013-08-19 00:00:00,"[FAILURE TO APPEAR, FAILURE CHANGE DL ADDRESS, FAILURE TO MNTN FINAN RESP, DRIVING-NO MVI STICKER, DRIVING-EXPIRED LIC. PLATE, FAILURE CHANGE DL ADDRESS, FAILURE CHANGE DL ADDRESS, SPEED-FAILURE TO CONTROL, FAILURE TO MNTN FINAN RESP, FAILURE CHANGE DL ADDRESS]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2013-08-19,2013,0.0
272826,2009-05-22 00:00:00,"[DRIVING-NO DRIVERS LICENSE, TRAF OFF-MOVING-NO SEATBELT, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DRIVING-NO MVI STICKER, DRIVING-EXPIRED LIC. PLATE, STOP SIGN- RUNNING, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-06-09,2009,18.0
272846,2007-06-08 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",W,M,2007-06-08,2007,0.0
272872,2010-10-02 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD, PAPD]",B,F,2010-10-07,2010,5.0
272890,2007-06-09 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,F,2007-06-10,2007,1.0
272928,2007-06-11 00:00:00,[SPEEDING],[PAPD],W,M,2007-06-14,2007,3.0
273074,2010-01-31 00:00:00,[TRAF OFF-NO CHILD RESTRAINT],[PAPD],B,M,2010-01-31,2010,0.0
273140,2012-05-19 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",B,F,2012-05-20,2012,1.0
273140,2014-10-26 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, SPEED-FAILURE TO CONTROL]","[PAPD, PAPD, PAPD]",B,F,2014-10-29,2014,3.0
273154,2008-10-15 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, DRIVING-NO MVI STICKER, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD, PAPD]",W,M,2008-10-15,2008,0.0
273188,2007-06-22 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2007-06-22,2007,0.0
273188,2007-10-16 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,M,2007-10-20,2007,4.0
273216,2010-10-25 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, SPEEDING]","[PAPD, PAPD, PAPD]",W,M,2010-10-25,2010,0.0
273219,2011-01-01 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE CHANGE DL ADDRESS]","[PAPD, PAPD, PAPD]",B,F,2011-01-05,2011,4.0
273236,2007-06-24 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD, PAPD]",W,M,2007-06-24,2007,0.0
273236,2010-08-18 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, STOP SIGN- RUNNING, FAILURE TO MNTN FINAN RESP, FAILURE TO MNTN FINAN RESP, SPEEDING, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2010-08-19,2010,1.0
273240,2007-06-24 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, STOP LIGHT- RUNNING]","[PAPD, PAPD, PAPD]",B,M,2007-06-24,2007,0.0
273240,2009-04-18 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, SPEED-FAILURE TO CONTROL, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, SPEED-FAILURE TO CONTROL, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-04-24,2009,6.0
273240,2015-02-27 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2015-03-04,2015,5.0
273309,2013-01-20 00:00:00,"[DRIVING-NO MVI STICKER, DRIVING-NO DRIVERS LICENSE, VEH-LICENSE PLATE OFFENSE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD]",B,M,2013-01-28,2013,8.0
273336,2010-07-15 00:00:00,[SPEEDING],[PAPD],W,M,2010-07-15,2010,0.0
273380,2013-11-16 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",W,M,2013-11-18,2013,2.0
273412,2010-06-19 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD]",W,F,2010-06-20,2010,1.0
273521,2009-08-20 00:00:00,"[DRIVING-NO DRIVERS LICENSE, SPEEDING, SPEEDING]","[PAPD, PAPD, PAPD]",B,M,2009-08-26,2009,6.0
273521,2010-06-15 00:00:00,[STOP LIGHT- RUNNING],[PAPD],B,M,2010-06-15,2010,0.0
273521,2011-01-26 00:00:00,[FAILURE TO MNTN FINAN RESP],[PAPD],B,M,2011-01-26,2011,0.0
273608,2009-11-05 00:00:00,[FAILURE TO SIGNAL],[PAPD],W,M,2009-11-05,2009,0.0
273645,2007-07-11 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DRIVING-NO MVI STICKER, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD, PAPD]",W,M,2007-07-11,2007,0.0
273645,2007-08-25 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2007-09-06,2007,12.0
273810,2011-10-11 00:00:00,"[SPEEDING, TRAFFIC IN CHILDREN U/15 YR, TRAFFIC IN CHILDREN U/15 YR]","[PAPD, PAPD, PAPD]",W,F,2011-10-11,2011,0.0
273843,2009-07-08 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, FAILURE TO MNTN FINAN RESP, DRIVING-WHILE LIC INVALID, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2009-07-08,2009,0.0
273983,2007-11-26 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, NO LIABILITY INSURANCE, SPEEDING]","[PAPD, PAPD, PAPD, PAPD]",B,M,2007-11-27,2007,1.0
274070,2011-06-29 00:00:00,"[VEH-LICENSE PLATE OFFENSE, FAILURE TO APPEAR]","[PAPD, PAPD]",W,F,2011-06-30,2011,1.0
